Alava3_WX,,,,,,,,
                    ,Solar Rad (wat/m2),RH (%),Temperature (*F),Rainfall (In),Wind Dir (Deg),Wind Gust (mph),Wind Speed (mph),Dew Point (*F)
                    ,wat/m2,%,*F,In,Deg,mph,mph,*F
Date and Time   ,SRD,HMD,TMP,RNF,WND,WNG,WNS,DEW
9/26/2017 3:45,0,99.5,68.7,0,105,0,0,68.5
9/26/2017 4:00,0,99.5,68.8,0,146,0,0,68.6
9/26/2017 4:15,0,99.5,68.8,0,142,0,0,68.6
9/26/2017 4:30,0,99.5,68.7,0,197,0,0,68.5
9/26/2017 4:45,0,99.5,68.6,0,218,0,0,68.4
9/26/2017 5:00,0,99.5,68.5,0,45,6,0,68.3
9/26/2017 5:15,0,99.5,68.2,0,186,1,0,68
9/26/2017 5:30,0,99.5,68.2,0,118,0,0,68
9/26/2017 5:45,0,99.5,68.4,0.01,187,0,0,68.2
9/26/2017 6:00,0,99.5,68.6,0.01,148,0,0,68.4
9/26/2017 6:15,2,99.5,68.5,0,50,0,0,68.3
9/26/2017 6:30,9,99.5,68.4,0,42,0,0,68.2
9/26/2017 6:45,50,99.5,68.3,0,145,0,0,68.1
9/26/2017 7:00,88,99.5,68.4,0,87,0,0,68.2
9/26/2017 7:15,63,99.5,68.5,0,59,5,0,68.3
9/26/2017 7:30,161,99.5,68.9,0,122,0,0,68.7
9/26/2017 7:45,229,99.5,69.5,0,182,9,0,69.3
9/26/2017 8:00,268,99.5,70.1,0,97,2,0,69.9
9/26/2017 8:15,184,99.3,70.3,0,76,6,1,70.1
9/26/2017 8:30,74,98.2,69.6,0.1,64,8,1,69.1
9/26/2017 8:45,295,96.5,67.9,0.04,117,15,2,66.8
9/26/2017 9:00,511,94.9,68.8,0,156,12,1,67.2
9/26/2017 9:15,446,94.1,70.1,0,125,5,0,68.3
9/26/2017 9:30,565,92.9,71.2,0,118,5,0,69
9/26/2017 9:45,553,89.9,72.3,0,60,9,0,69.2
9/26/2017 10:00,505,87.5,72.3,0,86,3,0,68.4
9/26/2017 10:15,510,85.9,72.7,0,88,5,0,68.3
9/26/2017 10:30,533,85.7,73.3,0,55,2,0,68.8
9/26/2017 10:45,545,85.6,72.8,0,189,12,0,68.3
9/26/2017 11:00,530,85.7,73.7,0.02,217,10,0,69.2
9/26/2017 11:15,736,85.7,73,0,107,5,0,68.5
9/26/2017 11:30,983,84.9,73.6,0,72,12,0,68.8
9/26/2017 11:45,856,81.4,75,0,145,4,0,69
9/26/2017 12:00,471,79.7,73.9,0,172,9,1,67.3
9/26/2017 12:15,1101,81.9,73.5,0,48,16,0,67.7
9/26/2017 12:30,1017,75.8,76.3,0,158,4,0,68.3
9/26/2017 12:45,793,75.5,77.6,0,186,0,0,69.4
9/26/2017 13:00,1160,71.8,79,0,272,1,0,69.3
9/26/2017 13:15,799,69,79.1,0,193,1,0,68.3
9/26/2017 13:30,739,69.6,79.2,0,275,0,0,68.6
9/26/2017 13:45,768,70.7,78.8,0,53,2,0,68.7
9/26/2017 14:00,442,70.7,78.7,0,218,3,0,68.6
9/26/2017 14:15,516,72.5,78.2,0,184,0,0,68.8
9/26/2017 14:30,544,71.9,78.6,0,266,0,0,69
9/26/2017 14:45,373,70.9,79.3,0,211,0,0,69.3
9/26/2017 15:00,181,69.4,76.9,0.01,42,0,0,66.3
9/26/2017 15:15,447,77.6,75.9,0,36,1,0,68.5
9/26/2017 15:30,302,65.7,76.5,0,201,2,0,64.4
9/26/2017 15:45,254,78.4,75.3,0,192,0,0,68.2
9/26/2017 16:00,203,80.2,75,0,104,0,0,68.6
9/26/2017 16:15,183,81.1,74.1,0.01,124,4,0,68
9/26/2017 16:30,236,82.2,73.3,0,134,11,0,67.6
9/26/2017 16:45,164,82.6,73.6,0,36,3,0,68
9/26/2017 17:00,87,84,72.9,0,52,4,0,67.8
9/26/2017 17:15,50,85.9,72.6,0,169,3,0,68.2
9/26/2017 17:30,83,86.7,72.4,0,223,4,0,68.2
9/26/2017 17:45,36,86.5,72.2,0,134,4,0,68
9/26/2017 18:00,13,86.5,71.9,0,70,8,0,67.7
9/26/2017 18:15,5,86.9,71.8,0,64,8,0,67.7
9/26/2017 18:30,0,87.3,71.5,0,110,6,0,67.5
9/26/2017 18:45,0,87.4,71.3,0,120,4,0,67.4
9/26/2017 19:00,0,87.2,71,0,87,5,0,67
9/26/2017 19:15,0,87.1,70.9,0,69,6,0,66.9
9/26/2017 19:30,0,86.7,70.8,0,81,6,0,66.6
9/26/2017 19:45,0,86.3,70.7,0,86,5,0,66.4
9/26/2017 20:00,0,86,70.6,0,112,4,0,66.2
9/26/2017 20:15,0,85.5,70.7,0,127,5,0,66.2
9/26/2017 20:30,0,84.4,70.6,0,112,5,0,65.7
9/26/2017 20:45,0,82.7,70.5,0,91,6,0,65
9/26/2017 21:00,0,81.5,70.2,0,105,4,0,64.3
9/26/2017 21:15,0,81.1,70.3,0,278,6,0,64.3
9/26/2017 21:30,0,81,70.3,0,197,4,0,64.3
9/26/2017 21:45,0,80.1,70.6,0,105,6,0,64.2
9/26/2017 22:00,0,80.3,70.6,0,312,2,0,64.3
9/26/2017 22:15,0,80.6,70.7,0,172,2,0,64.5
9/26/2017 22:30,0,80.5,70.7,0,121,4,0,64.5
9/26/2017 22:45,0,80.6,70.8,0,136,6,0,64.6
9/26/2017 23:00,0,80.8,71,0,159,2,0,64.9
9/26/2017 23:15,0,80.8,71,0,117,5,0,64.9
9/26/2017 23:30,0,80.6,71,0,105,7,0,64.8
9/26/2017 23:45,0,81,70.7,0,40,3,0,64.7
9/27/2017 0:00,0,81.4,70.6,0,66,5,0,64.7
9/27/2017 0:15,0,81.5,70.8,0,80,4,0,64.9
9/27/2017 0:30,0,81.8,70.9,0,179,4,0,65.1
9/27/2017 0:45,0,82.3,71.2,0,107,6,0,65.6
9/27/2017 1:00,0,82.5,71.5,0,115,3,0,65.9
9/27/2017 1:15,0,82.1,71.4,0,129,5,0,65.7
9/27/2017 1:30,0,81.4,71.3,0,83,5,0,65.4
9/27/2017 1:45,0,81.9,71.4,0,69,6,0,65.6
9/27/2017 2:00,0,83.2,71.6,0,62,6,0,66.3
9/27/2017 2:15,0,84.1,71.3,0,108,11,0,66.3
9/27/2017 2:30,0,84.8,71.2,0,134,2,0,66.4
9/27/2017 2:45,0,85.8,71.5,0,166,3,0,67
9/27/2017 3:00,0,86.6,71.6,0,135,2,0,67.4
9/27/2017 3:15,0,87.1,71.4,0,166,1,0,67.4
9/27/2017 3:30,0,87.3,71.1,0,111,2,0,67.1
9/27/2017 3:45,0,87.2,70.8,0,160,3,0,66.8
9/27/2017 4:00,0,87.2,70.8,0,45,5,0,66.8
9/27/2017 4:15,0,87.5,70.8,0,88,1,0,66.9
9/27/2017 4:30,0,88.2,71,0,94,4,0,67.3
9/27/2017 4:45,0,88.7,70.9,0,148,0,0,67.4
9/27/2017 5:00,0,88.6,70.9,0,79,5,0,67.4
9/27/2017 5:15,0,88.4,71,0,77,3,0,67.4
9/27/2017 5:30,0,88.6,71.1,0,144,2,0,67.6
9/27/2017 5:45,0,88.7,71.1,0,165,7,0,67.6
9/27/2017 6:00,0,88.6,71.1,0,159,4,0,67.6
9/27/2017 6:15,1,88.2,71.1,0,69,6,0,67.4
9/27/2017 6:30,6,87.9,71,0,59,2,0,67.2
9/27/2017 6:45,17,88.3,70.9,0,81,5,0,67.3
9/27/2017 7:00,24,88.6,71,0,81,8,0,67.5
9/27/2017 7:15,41,88.5,71.2,0,93,5,0,67.6
9/27/2017 7:30,56,88.3,71.4,0,101,4,0,67.8
9/27/2017 7:45,72,88.3,71.5,0,121,10,0,67.9
9/27/2017 8:00,91,88.6,71.6,0,66,6,0,68
9/27/2017 8:15,96,89.1,71.4,0,104,4,0,68
9/27/2017 8:30,93,89.9,71.6,0,110,7,0,68.5
9/27/2017 8:45,278,90.1,72.2,0,112,4,0,69.1
9/27/2017 9:00,175,87.4,73.2,0,50,3,0,69.2
9/27/2017 9:15,243,86.2,72.8,0,84,6,0,68.5
9/27/2017 9:30,231,85.8,73.3,0,29,3,0,68.8
9/27/2017 9:45,371,84.9,73.9,0,129,4,0,69.1
9/27/2017 10:00,524,81.9,75.7,0,131,4,0,69.9
9/27/2017 10:15,510,74.1,76.9,0,134,3,0,68.2
9/27/2017 10:30,255,72.2,76.7,0,50,1,0,67.3
9/27/2017 10:45,303,77.9,75.4,0,148,2,0,68.1
9/27/2017 11:00,110,78.7,74.6,0.05,131,1,0,67.7
9/27/2017 11:15,422,81.8,73.3,0.03,155,4,0,67.5
9/27/2017 11:30,427,84.3,73.3,0,145,5,0,68.3
9/27/2017 11:45,395,85.7,73.5,0,159,7,0,69
9/27/2017 12:00,347,86,73.5,0,56,1,0,69.1
9/27/2017 12:15,382,85.7,74.3,0,238,2,0,69.8
9/27/2017 12:30,482,84.8,74.8,0,128,1,0,70
9/27/2017 12:45,364,82.9,75.4,0.02,204,11,0,69.9
9/27/2017 13:00,466,82.8,73.4,0.01,145,7,0,67.9
9/27/2017 13:15,514,85.5,74.3,0,94,5,0,69.7
9/27/2017 13:30,272,85.2,73.6,0,162,5,0,68.9
9/27/2017 13:45,238,86.3,73.4,0.01,81,5,0,69.1
9/27/2017 14:00,298,86.9,73.1,0,151,6,0,69
9/27/2017 14:15,311,87.1,73.3,0,265,2,0,69.2
9/27/2017 14:30,347,87.1,73.6,0,56,4,0,69.5
9/27/2017 14:45,149,86.7,73.4,0.02,115,8,0,69.2
9/27/2017 15:00,304,87,72.8,0,146,8,0,68.7
9/27/2017 15:15,239,87.4,73.2,0,128,2,0,69.2
9/27/2017 15:30,162,87.7,72.9,0,90,4,0,69
9/27/2017 15:45,223,88.4,72.9,0,134,3,0,69.3
9/27/2017 16:00,238,88.3,73.3,0,117,5,0,69.6
9/27/2017 16:15,135,88,73.3,0,122,2,0,69.5
9/27/2017 16:30,104,88.2,72.7,0,160,3,0,69
9/27/2017 16:45,90,88.7,72.2,0,175,2,0,68.7
9/27/2017 17:00,64,89.5,72.1,0,218,3,0,68.8
9/27/2017 17:15,51,90.5,71.9,0,76,4,0,69
9/27/2017 17:30,37,91.3,71.7,0,228,2,0,69
9/27/2017 17:45,25,92,71.5,0,114,5,0,69
9/27/2017 18:00,13,92.6,71.4,0,93,4,0,69.1
9/27/2017 18:15,3,93,71.2,0,81,3,0,69
9/27/2017 18:30,0,93.2,71.1,0,72,5,0,69
9/27/2017 18:45,0,93.7,70.9,0,104,6,0,69
9/27/2017 19:00,0,94.1,71,0,101,3,0,69.2
9/27/2017 19:15,0,94.4,70.9,0,80,2,0,69.2
9/27/2017 19:30,0,94.3,70.8,0,88,7,0,69
9/27/2017 19:45,0,94.1,70.8,0,79,5,0,69
9/27/2017 20:00,0,93.6,71.1,0.01,121,7,0,69.1
9/27/2017 20:15,0,93.3,71,0,128,3,0,68.9
9/27/2017 20:30,0,94,70.9,0,66,13,1,69.1
9/27/2017 20:45,0,94.8,70.9,0,72,7,1,69.3
9/27/2017 21:00,0,95.4,70.8,0,96,5,0,69.4
9/27/2017 21:15,0,95.8,70.9,0,59,5,0,69.6
9/27/2017 21:30,0,96.1,70.8,0,57,8,0,69.6
9/27/2017 21:45,0,96.3,70.8,0,73,8,0,69.7
9/27/2017 22:00,0,96.6,70.8,0,55,5,0,69.8
9/27/2017 22:15,0,96.7,70.8,0,87,6,1,69.8
9/27/2017 22:30,0,96.8,70.8,0,63,7,0,69.8
9/27/2017 22:45,0,96.9,70.9,0,90,7,0,69.9
9/27/2017 23:00,0,97.1,70.9,0,84,8,1,70
9/27/2017 23:15,0,97.2,70.8,0,50,10,1,69.9
9/27/2017 23:30,0,97.3,70.8,0,72,12,1,70
9/27/2017 23:45,0,97.4,70.9,0,79,6,0,70.1
9/28/2017 0:00,0,97.6,71,0,158,6,0,70.3
9/28/2017 0:15,0,97.8,71.1,0,74,5,0,70.4
9/28/2017 0:30,0,97.8,70.8,0,87,7,0,70.1
9/28/2017 0:45,0,98,70.6,0,72,7,0,70
9/28/2017 1:00,0,98,70.6,0,97,9,0,70
9/28/2017 1:15,0,98.1,70.6,0,87,9,0,70
9/28/2017 1:30,0,98.1,70.6,0,111,7,0,70
9/28/2017 1:45,0,98,70.3,0.05,100,9,1,69.7
9/28/2017 2:00,0,97.6,70.2,0,91,10,1,69.5
9/28/2017 2:15,0,97.7,70.2,0,59,12,0,69.5
9/28/2017 2:30,0,97.7,70.1,0,63,12,2,69.4
9/28/2017 2:45,0,97.7,70.1,0,138,4,0,69.4
9/28/2017 3:00,0,97.7,70.1,0,66,5,0,69.4
9/28/2017 3:15,0,97.7,70.1,0,66,5,0,69.4
9/28/2017 3:30,0,97.7,70.1,0,88,0,0,69.4
9/28/2017 3:45,0,97.8,70.2,0,43,0,0,69.5
9/28/2017 4:00,0,97.7,69.9,0,79,0,0,69.2
9/28/2017 4:15,0,97.7,69.7,0,56,11,1,69
9/28/2017 4:30,0,97.8,70,0,62,8,0,69.3
9/28/2017 4:45,0,98,70,0,213,6,0,69.4
9/28/2017 5:00,0,98,70,0,94,8,0,69.4
9/28/2017 5:15,0,98.3,70.1,0,42,7,0,69.6
9/28/2017 5:30,0,98.5,70.1,0,80,4,0,69.6
9/28/2017 5:45,0,98.7,70.1,0,114,6,0,69.7
9/28/2017 6:00,0,98.8,69.9,0,70,7,0,69.5
9/28/2017 6:15,3,99,70.1,0,120,8,0,69.8
9/28/2017 6:30,16,99.1,70,0,74,0,0,69.7
9/28/2017 6:45,41,99.2,70.2,0,79,0,0,70
9/28/2017 7:00,56,99.3,70.3,0,249,0,0,70.1
9/28/2017 7:15,78,99.3,70.5,0,145,0,0,70.3
9/28/2017 7:30,100,99.4,70.7,0,110,0,0,70.5
9/28/2017 7:45,153,99.4,70.9,0,107,0,0,70.7
9/28/2017 8:00,142,99.4,71,0,76,0,0,70.8
9/28/2017 8:15,222,99.4,71.2,0,196,0,0,71
9/28/2017 8:30,156,99.4,71.1,0,100,0,0,70.9
9/28/2017 8:45,172,99.3,71.4,0,94,0,0,71.2
9/28/2017 9:00,228,99.1,71.8,0,135,0,0,71.5
9/28/2017 9:15,341,98.7,72.7,0,88,0,0,72.3
9/28/2017 9:30,341,97.4,73.5,0,81,0,0,72.7
9/28/2017 9:45,327,94.1,74,0,98,0,0,72.2
9/28/2017 10:00,182,90.6,73.3,0,103,0,0,70.4
9/28/2017 10:15,330,89.7,73.5,0,132,0,0,70.3
9/28/2017 10:30,363,88.6,74.4,0,184,0,0,70.8
9/28/2017 10:45,293,87.1,74.1,0,151,0,0,70
9/28/2017 11:00,457,86.5,74.8,0,84,0,0,70.5
9/28/2017 11:15,551,70,76.3,0,104,0,0,66
9/28/2017 11:30,742,80.4,77.7,0,199,0,0,71.3
9/28/2017 11:45,560,76.5,77.9,0,216,0,0,70.1
9/28/2017 12:00,536,75.5,77.4,0,86,0,0,69.2
9/28/2017 12:15,410,54.1,77,0,153,0,0,59.3
9/28/2017 12:30,322,69.1,76.5,0,122,0,0,65.8
9/28/2017 12:45,452,75.4,76.6,0,118,0,0,68.4
9/28/2017 13:00,369,73.9,77.7,0,187,0,0,68.9
9/28/2017 13:15,223,31.5,76.7,0,104,0,0,44
9/28/2017 13:30,166,59.9,76.9,0,96,0,0,62.1
9/28/2017 13:45,183,71.7,76.5,0,120,0,0,66.9
9/28/2017 14:00,398,76.1,78,0,122,0,0,70
9/28/2017 14:15,420,73,79.8,0,122,0,0,70.6
9/28/2017 14:30,889,70.1,82.3,0,122,0,0,71.8
9/28/2017 14:45,793,64.6,85.6,0,122,0,0,72.6
9/28/2017 15:00,398,62.8,84.4,0,159,0,0,70.6
9/28/2017 15:15,280,65.5,81.7,0,148,0,0,69.3
9/28/2017 15:30,247,67.4,80.3,0,136,0,0,68.8
9/28/2017 15:45,384,70.1,79.7,0,160,0,0,69.3
9/28/2017 16:00,413,68.1,81.9,0,160,0,0,70.6
9/28/2017 16:15,566,63.8,84.5,0,160,0,0,71.2
9/28/2017 16:30,419,58.6,87,0,160,0,0,71
9/28/2017 16:45,430,54.4,88.8,0,160,0,0,70.5
9/28/2017 17:00,182,56.8,85,0,162,0,0,68.2
9/28/2017 17:15,209,61.5,81.2,0,162,0,0,67
9/28/2017 17:30,221,63,81.5,0,165,0,0,67.9
9/28/2017 17:45,166,58.2,84.4,0,165,0,0,68.4
9/28/2017 18:00,26,60.2,80.5,0,165,0,0,65.7
9/28/2017 18:15,16,58,76.6,0,86,0,0,60.9
9/28/2017 18:30,1,70.8,74.9,0,72,0,0,65
9/28/2017 18:45,0,74.4,74,0,74,0,0,65.5
9/28/2017 19:00,0,76.9,73.4,0,74,0,0,65.8
9/28/2017 19:15,0,79.1,73.1,0,74,0,0,66.3
9/28/2017 19:30,0,80.9,72.8,0,74,0,0,66.7
9/28/2017 19:45,0,82.8,72.7,0,74,0,0,67.2
9/28/2017 20:00,0,84.3,72.7,0,74,0,0,67.7
9/28/2017 20:15,0,85.7,72.5,0,74,0,0,68
9/28/2017 20:30,0,86.9,72.3,0,74,0,0,68.2
9/28/2017 20:45,0,88,72.5,0,74,0,0,68.7
9/28/2017 21:00,0,89.5,72.6,0,74,0,0,69.3
9/28/2017 21:15,0,90.6,72.4,0,74,0,0,69.5
9/28/2017 21:30,0,91.4,72.1,0,74,0,0,69.4
9/28/2017 21:45,0,92.2,71.7,0,88,0,0,69.3
9/28/2017 22:00,0,92.9,71.4,0,155,0,0,69.2
9/28/2017 22:15,0,93.1,71.2,0,35,0,0,69.1
9/28/2017 22:30,0,93.1,70.9,0,115,0,0,68.8
9/28/2017 22:45,0,93.6,70.9,0,22,0,0,68.9
9/28/2017 23:00,0,94.1,70.9,0,25,0,0,69.1
9/28/2017 23:15,0,94.9,71.3,0,29,0,0,69.7
9/28/2017 23:30,0,95.2,71.3,0,29,0,0,69.8
9/28/2017 23:45,0,95.7,71.4,0,29,0,0,70.1
9/29/2017 0:00,0,96,71.6,0,31,0,0,70.4
9/29/2017 0:15,0,96.4,71.7,0,36,0,0,70.6
9/29/2017 0:30,0,96.8,71.6,0,36,0,0,70.6
9/29/2017 0:45,0,97,71.4,0,36,0,0,70.5
9/29/2017 1:00,0,97.1,71.4,0,139,0,0,70.5
9/29/2017 1:15,0,97.3,71.4,0,230,0,0,70.6
9/29/2017 1:30,0,97.5,71.3,0,348,0,0,70.5
9/29/2017 1:45,0,97.6,71.2,0.06,327,0,0,70.5
9/29/2017 2:00,0,97.6,70.5,0.12,36,0,0,69.8
9/29/2017 2:15,0,97.7,70,0.12,138,0,0,69.3
9/29/2017 2:30,0,97.7,70,0.33,24,0,0,69.3
9/29/2017 2:45,0,97.4,69.8,0.22,146,0,0,69
9/29/2017 3:00,0,97.7,69.6,0.01,172,0,0,68.9
9/29/2017 3:15,0,97.9,69.5,0,36,0,0,68.9
9/29/2017 3:30,0,98.2,69.4,0,135,0,0,68.9
9/29/2017 3:45,0,98.3,69.2,0,60,0,0,68.7
9/29/2017 4:00,0,98.4,69.2,0,139,0,0,68.7
9/29/2017 4:15,0,98.6,69.1,0,107,0,0,68.7
9/29/2017 4:30,0,98.7,68.9,0,45,0,0,68.5
9/29/2017 4:45,0,98.8,68.7,0,211,0,0,68.3
9/29/2017 5:00,0,98.9,68.7,0,216,0,0,68.4
9/29/2017 5:15,0,99,68.8,0,112,0,0,68.5
9/29/2017 5:30,0,99.2,68.9,0,142,0,0,68.7
9/29/2017 5:45,0,99.2,68.8,0,232,0,0,68.6
9/29/2017 6:00,0,99.3,68.6,0,112,0,0,68.4
9/29/2017 6:15,3,99.3,68.6,0,208,0,0,68.4
9/29/2017 6:30,25,99.4,68.5,0,117,0,0,68.3
9/29/2017 6:45,16,99.4,68.6,0,197,0,0,68.4
9/29/2017 7:00,45,99.4,68.7,0,110,0,0,68.5
9/29/2017 7:15,167,99.4,69.1,0.01,227,0,0,68.9
9/29/2017 7:30,203,99.5,69.4,0,121,0,0,69.2
9/29/2017 7:45,145,99.5,69.4,0,118,0,0,69.2
9/29/2017 8:00,176,99.4,69.3,0,297,0,0,69.1
9/29/2017 8:15,172,99.4,69.1,0,33,0,0,68.9
9/29/2017 8:30,353,99.5,69.6,0,199,0,0,69.4
9/29/2017 8:45,350,99.5,71.1,0,115,0,0,70.9
9/29/2017 9:00,465,99.3,72.1,0,35,0,0,71.9
9/29/2017 9:15,460,97.1,72.5,0,148,0,0,71.6
9/29/2017 9:30,462,91.8,73,0,117,0,0,70.5
9/29/2017 9:45,542,86.6,74.3,0,117,0,0,70.1
9/29/2017 10:00,717,83.1,75.9,0,351,0,0,70.5
9/29/2017 10:15,903,74.6,77.6,0,227,0,0,69.1
9/29/2017 10:30,804,75.4,78.2,0,162,0,0,69.9
9/29/2017 10:45,743,73.7,77.8,0,62,0,0,68.9
9/29/2017 11:00,879,72.2,78.6,0,146,0,0,69.1
9/29/2017 11:15,799,69,80.3,0,327,0,0,69.4
9/29/2017 11:30,486,68.6,78.5,0,336,0,0,67.5
9/29/2017 11:45,510,61.6,76.9,0,309,0,0,62.9
9/29/2017 12:00,246,69.5,76.7,0.03,118,0,0,66.2
9/29/2017 12:15,472,75.8,75.4,0,231,0,0,67.4
9/29/2017 12:30,588,61.8,76.3,0,338,0,0,62.5
9/29/2017 12:45,857,76.5,77.5,0,304,0,0,69.7
9/29/2017 13:00,997,75.2,79.5,0,214,0,0,71.1
9/29/2017 13:15,928,71.2,80.6,0,230,0,0,70.6
9/29/2017 13:30,846,68.1,81.1,0,131,0,0,69.8
9/29/2017 13:45,830,67.3,81.2,0,14,0,0,69.6
9/29/2017 14:00,664,66.4,81.3,0,18,0,0,69.3
9/29/2017 14:15,839,66.1,82,0,29,0,0,69.8
9/29/2017 14:30,601,63.5,82.4,0,29,0,0,69
9/29/2017 14:45,680,64.3,81.3,0,29,0,0,68.3
9/29/2017 15:00,860,64,81.9,0,15,0,0,68.8
9/29/2017 15:15,669,63.3,82,0,14,0,0,68.6
9/29/2017 15:30,698,63.5,82.2,0,354,0,0,68.8
9/29/2017 15:45,542,62.5,82,0,355,0,0,68.2
9/29/2017 16:00,339,64,79.8,0,355,0,0,66.8
9/29/2017 16:15,484,65.3,79.7,0,237,0,0,67.3
9/29/2017 16:30,349,65.1,79.1,0,0,0,0,66.6
9/29/2017 16:45,332,65.1,79.4,0,1,0,0,66.9
9/29/2017 17:00,288,64,79.2,0,1,0,0,66.2
9/29/2017 17:15,269,64.1,79.2,0,1,0,0,66.3
9/29/2017 17:30,230,64.2,78.5,0,135,0,0,65.6
9/29/2017 17:45,140,66.2,77.3,0,63,0,0,65.4
9/29/2017 18:00,101,65.4,77,0,62,0,0,64.7
9/29/2017 18:15,19,70.1,74.7,0,28,0,0,64.5
9/29/2017 18:30,2,75,73,0,138,0,0,64.8
9/29/2017 18:45,0,78.6,72.2,0,162,0,0,65.3
9/29/2017 19:00,0,81,72,0,134,0,0,65.9
9/29/2017 19:15,0,82.8,71.8,0,129,0,0,66.3
9/29/2017 19:30,0,84.4,71.7,0,55,0,0,66.8
9/29/2017 19:45,0,85.8,71.7,0,207,0,0,67.2
9/29/2017 20:00,0,86.7,71.8,0,73,0,0,67.6
9/29/2017 20:15,0,87.6,71.9,0,129,0,0,68
9/29/2017 20:30,0,88.3,71.8,0,118,0,0,68.2
9/29/2017 20:45,0,89.3,71.8,0,183,0,0,68.5
9/29/2017 21:00,0,90.1,71.6,0,115,0,0,68.5
9/29/2017 21:15,0,90.7,71.5,0,210,0,0,68.6
9/29/2017 21:30,0,91.4,71.5,0,103,0,0,68.8
9/29/2017 21:45,0,91.8,71.7,0,225,0,0,69.2
9/29/2017 22:00,0,92.5,71.7,0,244,0,0,69.4
9/29/2017 22:15,0,92.9,71.6,0,203,0,0,69.4
9/29/2017 22:30,0,93,71.4,0,69,0,0,69.2
9/29/2017 22:45,0,93,71.4,0,62,0,0,69.2
9/29/2017 23:00,0,93,71.3,0,49,0,0,69.1
9/29/2017 23:15,0,93,71.3,0,146,0,0,69.1
9/29/2017 23:30,0,93,71.2,0,165,0,0,69
9/29/2017 23:45,0,93,71.2,0,52,0,0,69
9/30/2017 0:00,0,93,70.9,0,29,0,0,68.7
9/30/2017 0:15,0,93,71,0,63,0,0,68.8
9/30/2017 0:30,0,93,70.8,0,40,0,0,68.6
9/30/2017 0:45,0,93,70.8,0,200,0,0,68.6
9/30/2017 1:00,0,93.2,70.8,0,43,0,0,68.7
9/30/2017 1:15,0,93.6,70.8,0,46,0,0,68.8
9/30/2017 1:30,0,94.1,70.7,0,53,0,0,68.9
9/30/2017 1:45,0,94.6,70.7,0,64,0,0,69
9/30/2017 2:00,0,94.8,70.4,0,158,0,0,68.8
9/30/2017 2:15,0,95.1,70.5,0,107,0,0,69
9/30/2017 2:30,0,95.5,70.5,0,110,0,0,69.1
9/30/2017 2:45,0,95.8,70.4,0,63,0,0,69.1
9/30/2017 3:00,0,96,70.3,0,66,0,0,69.1
9/30/2017 3:15,0,96.3,70.2,0,62,0,0,69.1
9/30/2017 3:30,0,96.6,70.1,0.02,172,0,0,69.1
9/30/2017 3:45,0,96.5,69.6,0.04,52,0,0,68.5
9/30/2017 4:00,0,96.9,69.7,0,69,0,0,68.8
9/30/2017 4:15,0,97.3,69.8,0,146,0,0,69
9/30/2017 4:30,0,97.4,69.7,0.02,125,0,0,68.9
9/30/2017 4:45,0,97.7,70,0.03,45,0,0,69.3
9/30/2017 5:00,0,97.7,69.7,0,50,0,0,69
9/30/2017 5:15,0,97.8,69.9,0,53,0,0,69.2
9/30/2017 5:30,0,97.9,69.5,0,36,0,0,68.9
9/30/2017 5:45,0,98,69.4,0,35,0,0,68.8
9/30/2017 6:00,0,97.8,69.2,0,48,0,0,68.5
9/30/2017 6:15,5,97.6,69.2,0,134,0,0,68.5
9/30/2017 6:30,15,97.6,69.1,0,230,0,0,68.4
9/30/2017 6:45,29,97.7,69.4,0,251,0,0,68.7
9/30/2017 7:00,48,97.6,69.6,0,131,0,0,68.9
9/30/2017 7:15,66,97.4,69.4,0,125,0,0,68.6
9/30/2017 7:30,215,97.4,70.4,0,104,0,0,69.6
9/30/2017 7:45,153,97.2,70.9,0,203,0,0,70
9/30/2017 8:00,282,96.7,71.1,0,118,0,0,70.1
9/30/2017 8:15,168,95.4,72.5,0,162,0,0,71.1
9/30/2017 8:30,274,92.1,71.4,0,70,0,0,69
9/30/2017 8:45,338,87.6,71.1,0,66,0,0,67.2
9/30/2017 9:00,365,85.1,72,0,158,0,0,67.3
9/30/2017 9:15,532,81.1,74.4,0,111,0,0,68.3
9/30/2017 9:30,660,71.1,77.2,0,149,0,0,67.3
9/30/2017 9:45,583,74.3,77.7,0,211,0,0,69
9/30/2017 10:00,552,71.4,78.3,0,225,0,0,68.5
9/30/2017 10:15,645,69.8,79.4,0,245,0,0,68.9
9/30/2017 10:30,405,68.3,79.3,0,271,0,0,68.2
9/30/2017 10:45,364,69.6,79.1,0,256,0,0,68.5
9/30/2017 11:00,351,70.5,78.2,0,252,0,0,68
9/30/2017 11:15,320,71.4,78.3,0,228,0,0,68.5
9/30/2017 11:30,210,64.3,77.5,0,292,0,0,64.7
9/30/2017 11:45,236,71,76.2,0,265,0,0,66.3
9/30/2017 12:00,154,61.5,76.4,0,304,0,0,62.4
9/30/2017 12:15,425,73.9,76.8,0,286,0,0,68
9/30/2017 12:30,322,73.1,78.1,0,290,0,0,69
9/30/2017 12:45,182,64.5,77.4,0,286,0,0,64.7
9/30/2017 13:00,187,55,76.6,0,262,0,0,59.4
9/30/2017 13:15,176,53,76.9,0,118,0,0,58.6
9/30/2017 13:30,298,67,76.9,0,316,0,0,65.3
9/30/2017 13:45,509,74.6,78.6,0,127,0,0,70
9/30/2017 14:00,356,70.8,80.7,0,316,0,0,70.6
