Fagaitua_no_rain,,,,,,,,
                    ,Solar Rad (wat/m2),RH (%),Temperature (*F),Rainfall (In),Wind Dir (Deg),Wind Gust (mph),Wind Speed (mph),Dew Point (*F)
7/25/2017 18:00,18,81.3,77.7,0,11,0,0,71.6
7/25/2017 18:15,6,81.9,77.1,0,11,0,0,71.2
7/25/2017 18:30,0,83.1,76.7,0,11,0,0,71.2
7/25/2017 18:45,0,83.3,76.4,0,11,0,0,71
7/25/2017 19:00,0,82.9,76.5,0,16,0,0,71
7/25/2017 19:15,0,82.9,76.5,0,19,0,0,71
7/25/2017 19:30,0,83.4,76.5,0,19,0,0,71.2
7/25/2017 19:45,0,83.4,76.3,0,19,0,0,71
7/25/2017 20:00,0,83.4,76.4,0,19,0,0,71.1
7/25/2017 20:15,0,83.7,76.4,0,19,0,0,71.2
7/25/2017 20:30,0,83.5,76.4,0,19,0,0,71.1
7/25/2017 20:45,0,83.8,76.3,0,19,0,0,71.1
7/25/2017 21:00,0,83.3,76.4,0,19,0,0,71
7/25/2017 21:15,0,83.7,76.4,0,19,0,0,71.2
7/25/2017 21:30,0,83.2,76.5,0,19,0,0,71.1
7/25/2017 21:45,0,82.8,76.3,0,19,0,0,70.8
7/25/2017 22:00,0,82.7,76.1,0,19,0,0,70.5
7/25/2017 22:15,0,83.2,76.1,0,21,2,0,70.7
7/25/2017 22:30,0,83.4,76.1,0,22,0,0,70.8
7/25/2017 22:45,0,84.1,76.2,0,25,0,0,71.1
7/25/2017 23:00,0,83.9,76.2,0,26,0,0,71
7/25/2017 23:15,0,83.6,76.2,0,25,3,0,70.9
7/25/2017 23:30,0,83.5,76.2,0,25,0,0,70.9
7/25/2017 23:45,0,83.3,76.1,0,25,0,0,70.7
7/26/2017 0:00,0,82.6,76.2,0,26,0,0,70.6
7/26/2017 0:15,0,82.8,76.3,0,26,0,0,70.8
7/26/2017 0:30,0,83.3,76.3,0,26,0,0,70.9
7/26/2017 0:45,0,83.4,76.2,0,26,0,0,70.9
7/26/2017 1:00,0,83,76.1,0,26,0,0,70.6
7/26/2017 1:15,0,82.5,76.3,0,26,0,0,70.6
7/26/2017 1:30,0,81.9,76.4,0,26,0,0,70.5
7/26/2017 1:45,0,81.6,76.3,0,26,0,0,70.3
7/26/2017 2:00,0,81.6,76.3,0,26,0,0,70.3
7/26/2017 2:15,0,81.1,76.4,0,26,0,0,70.3
7/26/2017 2:30,0,80.7,76.4,0,2,0,0,70.1
7/26/2017 2:45,0,81.4,76.4,0,2,0,0,70.4
7/26/2017 3:00,0,81.2,76.2,0,2,0,0,70.1
7/26/2017 3:15,0,81.1,76.2,0,2,0,0,70.1
7/26/2017 3:30,0,81.4,76.3,0,2,0,0,70.3
7/26/2017 3:45,0,81.2,76.3,0,2,0,0,70.2
7/26/2017 4:00,0,81.7,76.3,0,2,0,0,70.4
7/26/2017 4:15,0,82.3,76.1,0,2,0,0,70.4
7/26/2017 4:30,0,82.9,76,0,38,3,0,70.5
7/26/2017 4:45,0,82.8,75.9,0,36,4,0,70.4
7/26/2017 5:00,0,81.3,75.6,0,46,0,0,69.5
7/26/2017 5:15,0,82.7,75.5,0,46,0,0,69.9
7/26/2017 5:30,0,84.1,75.6,0,46,0,0,70.5
7/26/2017 5:45,0,83.8,75.8,0,49,0,0,70.6
7/26/2017 6:00,0,83.1,76.2,0,49,4,0,70.8
7/26/2017 6:15,0,82.8,76.3,0,55,2,0,70.8
7/26/2017 6:30,0,82.6,76.2,0,67,3,0,70.6
7/26/2017 6:45,1,82.6,76.4,0,49,3,0,70.8
7/26/2017 7:00,13,83.2,76.2,0,50,0,0,70.8
7/26/2017 7:15,23,82.7,76.3,0,52,2,0,70.7
7/26/2017 7:30,93,80.7,77,0,60,0,0,70.7
7/26/2017 7:45,140,77.8,78.5,0,62,3,0,71.1
7/26/2017 8:00,202,77,79.2,0,72,1,0,71.5
7/26/2017 8:15,286,76.3,80.1,0,77,3,0,72.1
7/26/2017 8:30,289,75.6,80.5,0,77,8,1,72.3
7/26/2017 8:45,312,76.5,80.9,0,56,1,0,73
7/26/2017 9:00,289,77.6,80.1,0,86,3,0,72.6
7/26/2017 9:15,475,73.6,80.3,0,86,5,1,71.3
7/26/2017 9:30,635,73.4,81.4,0,100,6,1,72.3
7/26/2017 9:45,762,71.2,83,0,94,4,0,72.9
7/26/2017 10:00,591,73.4,82.7,0,97,6,1,73.5
7/26/2017 10:15,832,72.1,82.7,0,114,5,0,73
7/26/2017 10:30,829,70.8,83.6,0,141,4,0,73.4
7/26/2017 10:45,514,73.1,82.8,0,141,3,0,73.5
7/26/2017 11:00,386,74.7,81.5,0,115,6,0,72.9
7/26/2017 11:15,448,74.1,80.9,0,131,5,1,72.1
7/26/2017 11:30,540,73.7,81.3,0,107,4,0,72.3
7/26/2017 11:45,509,72.7,81.8,0,110,5,1,72.4
7/26/2017 12:00,523,72.2,81.7,0,115,5,0,72.1
7/26/2017 12:15,582,73.1,81.5,0,114,6,0,72.3
7/26/2017 12:30,504,74,81.4,0,135,10,1,72.5
7/26/2017 12:45,352,73.9,81.2,0,139,9,0,72.3
7/26/2017 13:00,681,73.7,81.2,0,128,6,0,72.2
7/26/2017 13:15,558,72.6,82.4,0,86,6,1,72.9
7/26/2017 13:30,552,73.6,82.1,0,94,7,0,73
7/26/2017 13:45,634,74.3,81.4,0,81,5,2,72.6
7/26/2017 14:00,616,73.7,81.6,0,107,9,2,72.6
7/26/2017 14:15,698,72.2,82.4,0,136,5,1,72.8
7/26/2017 14:30,436,73.7,82.7,0,138,6,0,73.6
7/26/2017 14:45,213,77.8,80.6,0,128,9,2,73.2
7/26/2017 15:00,622,77.3,79.9,0,117,8,1,72.3
7/26/2017 15:15,506,75.8,80.6,0,127,6,0,72.4
7/26/2017 15:30,423,74.4,80.9,0,112,3,0,72.2
7/26/2017 15:45,512,71.4,81.2,0,108,6,1,71.3
7/26/2017 16:00,508,70.1,81.4,0,114,4,0,70.9
7/26/2017 16:15,447,71,82.1,0,101,4,0,72
7/26/2017 16:30,397,72.5,81.7,0,131,5,0,72.2
7/26/2017 16:45,279,76.2,80.2,0,122,11,1,72.2
7/26/2017 17:00,312,75.5,79.3,0,142,3,0,71.1
7/26/2017 17:15,190,75.5,79.9,0,146,4,0,71.6
7/26/2017 17:30,72,80.8,78.6,0,160,5,0,72.3
7/26/2017 17:45,48,82.5,78.2,0,114,5,0,72.5
7/26/2017 18:00,37,83,78.1,0,114,9,2,72.6
7/26/2017 18:15,20,83.3,78.1,0,111,7,1,72.7
7/26/2017 18:30,0,83.8,77.8,0,117,5,1,72.6
7/26/2017 18:45,0,83.9,77.8,0,115,9,2,72.6
7/26/2017 19:00,0,84.1,77.9,0,108,9,1,72.8
7/26/2017 19:15,0,83.4,78.1,0,117,10,2,72.7
7/26/2017 19:30,0,84,78.1,0,107,8,1,72.9
7/26/2017 19:45,0,84.2,78.1,0,105,9,2,73
7/26/2017 20:00,0,85,78.1,0,131,7,1,73.3
7/26/2017 20:15,0,85,78,0,107,6,1,73.2
7/26/2017 20:30,0,85.1,78,0,127,5,1,73.2
7/26/2017 20:45,0,85.1,77.9,0,122,7,1,73.1
7/26/2017 21:00,0,84.2,78,0,112,9,3,72.9
7/26/2017 21:15,0,84.5,77.8,0,112,7,2,72.8
7/26/2017 21:30,0,85,77.9,0,105,9,2,73.1
7/26/2017 21:45,0,85.6,77.5,0,101,8,2,72.9
7/26/2017 22:00,0,85.1,77.4,0,120,6,1,72.6
7/26/2017 22:15,0,86.3,77.3,0,111,9,1,72.9
7/26/2017 22:30,0,86,77.6,0,117,8,2,73.1
7/26/2017 22:45,0,85.2,77.8,0,118,6,1,73
7/26/2017 23:00,0,84.9,77.6,0,101,4,0,72.7
7/26/2017 23:15,0,84.8,77.6,0,110,8,1,72.7
7/26/2017 23:30,0,85.8,77.4,0,96,5,0,72.8
7/26/2017 23:45,0,86.3,77.4,0,73,5,0,73
7/27/2017 0:00,0,85.1,77.8,0,88,6,1,73
7/27/2017 0:15,0,84.3,78.1,0,77,7,2,73
7/27/2017 0:30,0,85.1,78.2,0,80,8,3,73.4
7/27/2017 0:45,0,85.3,77.9,0,93,10,2,73.2
7/27/2017 1:00,0,84.9,78.1,0,91,11,3,73.2
7/27/2017 1:15,0,84.4,78.2,0,81,8,2,73.2
7/27/2017 1:30,0,84.3,78.1,0,101,8,1,73
7/27/2017 1:45,0,81.2,78.3,0,83,7,2,72.2
7/27/2017 2:00,0,81.3,78.4,0,60,6,0,72.3
7/27/2017 2:15,0,81,78.3,0,64,11,2,72.1
7/27/2017 2:30,0,79.5,78.3,0,57,7,1,71.6
7/27/2017 2:45,0,80,78.1,0,152,3,0,71.5
7/27/2017 3:00,0,80.5,78,0,152,13,1,71.6
7/27/2017 3:15,0,80,78.2,0,80,11,2,71.6
7/27/2017 3:30,0,79.1,78.1,0,103,8,1,71.2
7/27/2017 3:45,0,78.8,78.1,0,80,9,2,71.1
7/27/2017 4:00,0,78.6,78.4,0,73,10,3,71.3
7/27/2017 4:15,0,78.7,78.3,0,83,8,1,71.3
7/27/2017 4:30,0,79.2,78.2,0,101,8,2,71.3
7/27/2017 4:45,0,79.2,78.1,0,84,11,2,71.2
7/27/2017 5:00,0,79.4,78.1,0,64,8,2,71.3
7/27/2017 5:15,0,80,78.1,0,86,8,2,71.5
7/27/2017 5:30,0,79.1,78.2,0,79,10,2,71.3
7/27/2017 5:45,0,77.1,78.1,0,83,7,2,70.5
7/27/2017 6:00,0,76.8,77.9,0,73,6,1,70.2
7/27/2017 6:15,0,77.3,77.8,0,91,8,1,70.3
7/27/2017 6:30,0,77.3,77.9,0,56,7,1,70.4
7/27/2017 6:45,1,77,78,0,67,4,1,70.3
7/27/2017 7:00,13,78.1,77.9,0,72,7,2,70.7
7/27/2017 7:15,34,78.1,77.9,0,76,6,1,70.7
7/27/2017 7:30,110,76.9,78.4,0,81,8,0,70.7
7/27/2017 7:45,147,76,79.3,0,83,8,1,71.2
7/27/2017 8:00,180,78,79.1,0,97,5,0,71.8
7/27/2017 8:15,181,76,79.9,0,86,6,1,71.8
7/27/2017 8:30,315,74.7,80.1,0,93,6,1,71.5
7/27/2017 8:45,441,73.5,81.2,0,98,10,1,72.1
7/27/2017 9:00,452,72.2,81.9,0,83,11,3,72.3
7/27/2017 9:15,533,72.6,81.7,0,83,8,2,72.2
7/27/2017 9:30,635,70.2,82.5,0,91,7,2,72
7/27/2017 9:45,660,70.1,82.5,0,67,9,2,72
7/27/2017 10:00,774,70.4,82.9,0,87,7,2,72.5
7/27/2017 10:15,841,69.7,83.4,0,105,9,2,72.7
7/27/2017 10:30,762,69.6,83.7,0,86,9,2,72.9
7/27/2017 10:45,923,70.3,83.2,0,69,11,3,72.8
7/27/2017 11:00,883,68.7,83.9,0,103,8,2,72.8
7/27/2017 11:15,982,67,83.7,0,84,13,3,71.8
7/27/2017 11:30,926,68.2,83.3,0,90,15,4,72
7/27/2017 11:45,838,70.9,82.5,0,103,13,4,72.3
7/27/2017 12:00,1025,68.8,82.8,0,80,12,4,71.7
7/27/2017 12:15,1060,68.2,82.8,0,110,13,5,71.5
7/27/2017 12:30,1045,69,83,0,79,14,5,72
7/27/2017 12:45,1055,67.8,83,0,90,13,5,71.5
7/27/2017 13:00,1014,67.9,83,0,76,13,5,71.6
7/27/2017 13:15,984,68,83.1,0,83,9,4,71.7
7/27/2017 13:30,998,68.2,83,0,80,12,4,71.7
7/27/2017 13:45,851,69,83.5,0,90,10,3,72.5
7/27/2017 14:00,893,68.8,82.6,0,90,12,5,71.6
7/27/2017 14:15,856,69.2,82.6,0,77,12,4,71.7
7/27/2017 14:30,560,70.8,82,0,87,11,4,71.8
7/27/2017 14:45,843,69.3,82.1,0,87,12,4,71.3
7/27/2017 15:00,769,67.4,82.9,0,90,12,4,71.2
7/27/2017 15:15,702,68.3,82.8,0,97,12,3,71.5
7/27/2017 15:30,594,68.3,82.9,0,83,9,2,71.6
7/27/2017 15:45,541,69,82.5,0,80,9,3,71.5
7/27/2017 16:00,487,69.2,82.3,0,70,10,3,71.4
7/27/2017 16:15,513,69.5,82.3,0,100,8,2,71.6
7/27/2017 16:30,471,69.8,82.7,0,87,6,1,72.1
7/27/2017 16:45,100,76.4,81.6,0,129,3,0,73.6
7/27/2017 17:00,119,78.7,79.5,0,45,8,1,72.4
7/27/2017 17:15,146,77.7,79.5,0,56,5,0,72.1
7/27/2017 17:30,62,77.9,79.2,0,56,6,1,71.8
7/27/2017 17:45,42,78.1,78.8,0,67,8,1,71.5
7/27/2017 18:00,17,79.1,78.4,0,70,3,0,71.5
7/27/2017 18:15,5,80.3,77.9,0,83,3,0,71.4
7/27/2017 18:30,0,81.6,77.4,0,79,7,0,71.4
7/27/2017 18:45,0,80.2,77.9,0,55,8,1,71.4
7/27/2017 19:00,0,80.7,77.8,0,59,7,0,71.5
7/27/2017 19:15,0,80.9,78.1,0,52,4,0,71.9
7/27/2017 19:30,0,81.4,77.9,0,94,5,0,71.8
7/27/2017 19:45,0,80.6,77.8,0,74,5,1,71.5
7/27/2017 20:00,0,79.4,78.1,0,74,10,1,71.3
7/27/2017 20:15,0,80.3,77.9,0,66,5,0,71.4
7/27/2017 20:30,0,79.6,78,0,57,5,1,71.3
7/27/2017 20:45,0,79.3,78,0,103,7,0,71.2
7/27/2017 21:00,0,79.5,77.6,0,79,7,1,70.9
7/27/2017 21:15,0,80.1,77.6,0,69,4,0,71.1
7/27/2017 21:30,0,80.4,77.7,0,81,8,1,71.3
7/27/2017 21:45,0,80.8,78,0,72,5,1,71.7
7/27/2017 22:00,0,81.5,77.8,0,64,7,1,71.8
7/27/2017 22:15,0,81.3,77.7,0,86,7,0,71.6
7/27/2017 22:30,0,80.7,77.7,0,84,7,1,71.4
7/27/2017 22:45,0,80.4,77.6,0,83,4,1,71.2
7/27/2017 23:00,0,80,77.9,0,69,8,1,71.3
7/27/2017 23:15,0,80.5,78,0,60,5,0,71.6
7/27/2017 23:30,0,80,77.9,0,86,7,2,71.3
7/27/2017 23:45,0,80.1,78.1,0,76,7,2,71.6
7/28/2017 0:00,0,80.4,77.9,0,63,6,2,71.5
7/28/2017 0:15,0,79.8,77.7,0,72,6,1,71.1
7/28/2017 0:30,0,78.8,77.6,0,81,11,2,70.6
7/28/2017 0:45,0,79.5,77.6,0,84,8,1,70.9
7/28/2017 1:00,0,79.3,77.5,0,72,4,0,70.7
7/28/2017 1:15,0,80.5,77.4,0,56,5,0,71
7/28/2017 1:30,0,81.3,77.2,0,76,6,0,71.1
7/28/2017 1:45,0,79.3,77.6,0,107,8,2,70.8
7/28/2017 2:00,0,78.7,77.8,0,73,8,2,70.8
7/28/2017 2:15,0,78.6,77.7,0,87,6,1,70.6
7/28/2017 2:30,0,78.1,77.7,0,70,7,1,70.5
7/28/2017 2:45,0,77.7,77.7,0,62,6,0,70.3
7/28/2017 3:00,0,79.6,77.5,0,91,7,1,70.8
7/28/2017 3:15,0,78.1,77.4,0,66,5,1,70.2
7/28/2017 3:30,0,78.3,77.4,0,66,7,1,70.2
7/28/2017 3:45,0,79.5,77.4,0,122,6,1,70.7
7/28/2017 4:00,0,77.2,77.5,0,72,6,1,69.9
7/28/2017 4:15,0,76.9,77.6,0,72,4,0,69.9
7/28/2017 4:30,0,79,77.3,0,66,2,0,70.4
7/28/2017 4:45,0,79.6,77.5,0,98,7,1,70.8
7/28/2017 5:00,0,79.2,77.3,0,93,4,0,70.5
7/28/2017 5:15,0,80,77.4,0,62,3,0,70.9
7/28/2017 5:30,0,79.8,77.7,0,67,6,0,71.1
7/28/2017 5:45,0,76.9,77.8,0,63,10,2,70.1
7/28/2017 6:00,0,76.7,78,0,63,7,1,70.2
7/28/2017 6:15,0,75.5,78.1,0,49,8,2,69.9
7/28/2017 6:30,0,76.3,78,0,63,7,0,70.1
7/28/2017 6:45,1,78,77.5,0,160,5,1,70.2
7/28/2017 7:00,10,76.6,77.5,0,97,5,1,69.7
7/28/2017 7:15,32,75.6,77.9,0,64,7,1,69.7
7/28/2017 7:30,76,76.1,78.4,0,57,5,0,70.4
7/28/2017 7:45,122,75.5,78.7,0,70,7,2,70.5
7/28/2017 8:00,195,75,79.2,0,84,9,2,70.8
7/28/2017 8:15,272,72.8,80.1,0,80,8,2,70.8
7/28/2017 8:30,355,71.6,80.9,0,76,7,2,71.1
7/28/2017 8:45,372,70.6,81.6,0,74,7,1,71.3
7/28/2017 9:00,507,67.8,81.8,0,86,8,2,70.4
7/28/2017 9:15,539,68.8,82.3,0,97,6,0,71.3
7/28/2017 9:30,658,66.2,83.2,0,91,10,2,71
7/28/2017 9:45,622,68.1,83,0,96,12,1,71.6
7/28/2017 10:00,547,67.3,82.5,0,112,6,1,70.8
7/28/2017 10:15,522,66.9,82.5,0,129,11,1,70.6
7/28/2017 10:30,567,68.9,81.8,0,115,12,3,70.8
7/28/2017 10:45,635,67.7,82.4,0,122,6,1,70.9
7/28/2017 11:00,498,68.7,82.2,0,112,8,2,71.1
7/28/2017 11:15,587,68.7,82.1,0,131,9,2,71
7/28/2017 11:30,500,68.2,82.1,0,117,9,2,70.8
7/28/2017 11:45,565,70.9,81.6,0,117,8,2,71.5
7/28/2017 12:00,667,68.3,82.1,0,125,6,2,70.9
7/28/2017 12:15,600,69,82,0,132,8,3,71.1
7/28/2017 12:30,600,70.2,81.6,0,112,11,2,71.2
7/28/2017 12:45,630,69.9,82,0,129,13,2,71.4
7/28/2017 13:00,604,70.8,81.9,0,98,12,3,71.7
7/28/2017 13:15,493,72,80.9,0,103,17,6,71.2
7/28/2017 13:30,577,72.5,81.2,0,110,12,4,71.7
7/28/2017 13:45,573,73,81.5,0,110,10,3,72.2
7/28/2017 14:00,427,73.6,81,0,112,16,5,72
7/28/2017 14:15,497,74.6,80.7,0,124,16,4,72.1
7/28/2017 14:30,209,75.1,80.6,0,121,12,3,72.2
7/28/2017 14:45,532,73,80.8,0,111,8,1,71.5
7/28/2017 15:00,533,69.8,82,0,110,9,2,71.4
7/28/2017 15:15,515,70.8,81.8,0,132,9,2,71.6
7/28/2017 15:30,202,74.5,80.8,0,128,11,2,72.1
7/28/2017 15:45,217,74.8,80.3,0,94,9,1,71.8
7/28/2017 16:00,212,74.7,80.2,0,131,6,1,71.6
7/28/2017 16:15,190,74.5,80.1,0,105,5,1,71.4
7/28/2017 16:30,238,73,80.3,0,84,6,1,71.1
7/28/2017 16:45,211,74.3,80.2,0,93,6,2,71.5
7/28/2017 17:00,167,73.4,80.2,0,107,9,1,71.1
7/28/2017 17:15,166,73,80,0,104,7,1,70.8
7/28/2017 17:30,74,74.5,79.5,0,88,12,2,70.9
7/28/2017 17:45,60,76.4,78.9,0,93,8,1,71
7/28/2017 18:00,20,75.5,78.5,0,76,7,2,70.3
7/28/2017 18:15,6,75.4,78.5,0,80,7,2,70.2
7/28/2017 18:30,0,75.5,78.4,0,63,8,1,70.2
7/28/2017 18:45,0,75.6,78.1,0,72,7,1,69.9
7/28/2017 19:00,0,74.4,78.1,0,74,7,2,69.5
7/28/2017 19:15,0,74.6,78.4,0,83,9,2,69.8
7/28/2017 19:30,0,76.3,77.9,0,79,4,0,70
7/28/2017 19:45,0,76.6,77.9,0,93,8,1,70.1
7/28/2017 20:00,0,75.9,78,0,81,12,2,69.9
7/28/2017 20:15,0,75.7,78,0,104,11,2,69.9
7/28/2017 20:30,0,74.2,78.1,0,86,9,3,69.4
7/28/2017 20:45,0,75,78.1,0,80,10,1,69.7
7/28/2017 21:00,0,76.7,77.9,0,83,8,2,70.1
7/28/2017 21:15,0,77.1,77.5,0,81,5,1,69.9
7/28/2017 21:30,0,77.8,77.9,0,101,8,2,70.5
7/28/2017 21:45,0,76.9,77.8,0,80,6,2,70.1
7/28/2017 22:00,0,78.4,77.7,0,73,6,1,70.6
7/28/2017 22:15,0,79.2,77.7,0,87,4,0,70.9
7/28/2017 22:30,0,79.1,77.8,0,84,7,0,70.9
7/28/2017 22:45,0,79.5,77.8,0,86,7,1,71.1
7/28/2017 23:00,0,78.2,78.1,0,96,11,2,70.9
7/28/2017 23:15,0,78.2,78.3,0,101,11,3,71.1
7/28/2017 23:30,0,77.7,78.2,0,87,13,3,70.8
7/28/2017 23:45,0,77.9,78.2,0,86,12,3,70.9
7/29/2017 0:00,0,77.9,78.4,0,93,10,4,71.1
7/29/2017 0:15,0,78.6,78.2,0,73,8,1,71.1
7/29/2017 0:30,0,79.2,78.1,0,66,6,0,71.2
7/29/2017 0:45,0,79.4,78,0,88,8,1,71.2
7/29/2017 1:00,0,81,77.7,0,100,8,0,71.5
7/29/2017 1:15,0,78.6,78.2,0,91,9,3,71.1
7/29/2017 1:30,0,80.4,78.3,0,104,10,1,71.9
7/29/2017 1:45,0,81.9,77.8,0,100,5,1,71.9
7/29/2017 2:00,0,82.6,77.8,0,120,6,1,72.2
7/29/2017 2:15,0,83.4,77.5,0,117,3,0,72.1
7/29/2017 2:30,0,83.9,77.5,0,86,4,0,72.3
7/29/2017 2:45,0,82.4,77.7,0,93,7,1,72
7/29/2017 3:00,0,80.3,77.9,0,59,3,0,71.4
7/29/2017 3:15,0,80.4,77.8,0,55,3,0,71.4
7/29/2017 3:30,0,79.4,77.8,0,83,8,2,71
7/29/2017 3:45,0,79.6,78.2,0,73,7,2,71.5
7/29/2017 4:00,0,80.6,78,0,100,9,2,71.6
7/29/2017 4:15,0,80.7,77.9,0,74,6,1,71.6
7/29/2017 4:30,0,82.3,77.8,0,73,3,0,72
7/29/2017 4:45,0,83.7,77.4,0,97,4,0,72.1
7/29/2017 5:00,0,83.6,77.4,0,101,6,1,72.1
7/29/2017 5:15,0,84.1,77.4,0,100,4,0,72.3
7/29/2017 5:30,0,84,77.6,0,101,5,1,72.4
7/29/2017 5:45,0,84.3,77.7,0,93,6,0,72.6
7/29/2017 6:00,0,84,77.9,0,112,7,1,72.7
7/29/2017 6:15,0,83.9,77.9,0,90,5,1,72.7
7/29/2017 6:30,0,84.9,77.6,0,53,3,0,72.7
7/29/2017 6:45,1,85,77.4,0,94,4,1,72.6
7/29/2017 7:00,12,83,77.8,0,121,7,1,72.3
7/29/2017 7:15,65,80.2,78.2,0,87,10,3,71.7
7/29/2017 7:30,104,79.1,78.9,0,77,7,1,72
7/29/2017 7:45,159,79.4,79.5,0,94,5,1,72.7
7/29/2017 8:00,218,77.6,80.6,0,73,2,0,73.1
7/29/2017 8:15,279,76.5,81.4,0,199,3,0,73.5
7/29/2017 8:30,373,76.1,81.9,0,104,4,0,73.8
7/29/2017 8:45,292,76.8,81.9,0,121,3,0,74.1
7/29/2017 9:00,239,78.5,81,0,79,3,0,73.8
7/29/2017 9:15,483,77.3,81.5,0,115,3,0,73.9
7/29/2017 9:30,609,73.7,83.1,0,105,4,0,74
7/29/2017 9:45,643,72.9,83.7,0,94,8,2,74.3
7/29/2017 10:00,562,75.6,82.8,0,120,8,1,74.5
7/29/2017 10:15,736,73,82.9,0,76,14,3,73.6
7/29/2017 10:30,825,71.2,83.5,0,104,8,2,73.4
7/29/2017 10:45,847,70.1,84.8,0,124,8,0,74.2
7/29/2017 11:00,864,67.7,85.3,0,96,5,0,73.7
7/29/2017 11:15,870,69.1,85.5,0,141,3,1,74.5
7/29/2017 11:30,867,68.3,85,0,111,8,1,73.6
7/29/2017 11:45,876,67.4,84.9,0,110,9,2,73.2
7/29/2017 12:00,979,70.2,84.2,0,114,9,2,73.7
7/29/2017 12:15,878,70.4,85.1,0,110,7,1,74.6
7/29/2017 12:30,985,71.5,83.7,0,97,8,3,73.7
7/29/2017 12:45,980,68.3,84.7,0,117,6,1,73.4
7/29/2017 13:00,967,66.3,86.2,0,129,4,0,73.9
7/29/2017 13:15,965,68.9,85.7,0,134,7,1,74.6
7/29/2017 13:30,957,67.7,86,0,138,5,1,74.3
7/29/2017 13:45,835,69.1,85.6,0,138,5,0,74.6
7/29/2017 14:00,997,66.3,86,0,122,8,0,73.7
7/29/2017 14:15,505,73.6,84.6,0,125,11,3,75.4
7/29/2017 14:30,195,84.8,78.8,0,252,4,0,73.9
7/29/2017 14:45,584,84.5,78.4,0,288,0,0,73.4
7/29/2017 15:00,630,78.1,81.3,0,91,0,0,74
7/29/2017 15:15,504,78.2,81.4,0,153,7,1,74.1
7/29/2017 15:30,636,75.5,82.6,0,278,1,0,74.3
7/29/2017 15:45,367,75.9,82.5,0,218,3,0,74.3
7/29/2017 16:00,343,74.4,81.8,0,241,5,0,73.1
7/29/2017 16:15,366,71.6,82.5,0,56,4,0,72.6
7/29/2017 16:30,313,74.3,82,0,264,3,0,73.2
7/29/2017 16:45,341,70.8,83.4,0,353,2,0,73.2
7/29/2017 17:00,290,71.5,83.7,0,48,2,0,73.7
7/29/2017 17:15,108,77.7,82.4,0,50,0,0,74.9
7/29/2017 17:30,60,83.8,79.3,0,127,1,0,74
7/29/2017 17:45,38,87.8,77.2,0,300,2,0,73.3
7/29/2017 18:00,21,88,77.1,0,309,2,0,73.3
7/29/2017 18:15,6,89.4,76.8,0,309,2,0,73.4
7/29/2017 18:30,0,89.4,77,0,309,2,0,73.6
7/29/2017 18:45,0,90.8,76.9,0,306,1,0,74
7/29/2017 19:00,0,90,77.1,0,306,0,0,73.9
7/29/2017 19:15,0,90.8,77.1,0,306,0,0,74.2
7/29/2017 19:30,0,89.9,77.4,0,307,0,0,74.2
7/29/2017 19:45,0,89.7,77.6,0,302,0,0,74.3
7/29/2017 20:00,0,89,77.9,0,176,0,0,74.4
7/29/2017 20:15,0,87.9,78.2,0,288,5,0,74.3
7/29/2017 20:30,0,87.7,78.4,0,187,2,0,74.5
7/29/2017 20:45,0,87.8,78.4,0,187,5,0,74.5
7/29/2017 21:00,0,88.6,78.6,0,240,5,0,75
7/29/2017 21:15,0,89.2,78.9,0,204,5,1,75.5
7/29/2017 21:30,0,89.2,79.2,0,98,7,3,75.7
7/29/2017 21:45,0,88.4,79.5,0,138,5,1,75.8
7/29/2017 22:00,0,89.6,79.4,0,94,12,5,76.1
7/29/2017 22:15,0,90.3,78.9,0,208,8,3,75.8
7/29/2017 22:30,0,91.4,78.6,0,88,8,3,75.9
7/29/2017 22:45,0,91.8,78.9,0,107,9,4,76.3
7/29/2017 23:00,0,91,79,0,108,10,3,76.1
7/29/2017 23:15,0,91,78.9,0,103,5,2,76
7/29/2017 23:30,0,90,79.2,0,103,8,3,76
7/29/2017 23:45,0,89.4,79.2,0,103,7,2,75.8
7/30/2017 0:00,0,89,79.6,0,101,8,3,76.1
7/30/2017 0:15,0,88.4,79.8,0,114,9,4,76.1
7/30/2017 0:30,0,88.5,79.9,0,115,9,2,76.2
7/30/2017 0:45,0,88.2,79.8,0,107,8,3,76
7/30/2017 1:00,0,87.9,79.9,0,103,9,4,76
7/30/2017 1:15,0,87.9,79.8,0,105,8,3,75.9
7/30/2017 1:30,0,87.6,79.8,0,108,9,3,75.8
7/30/2017 1:45,0,87.3,79.8,0,96,5,2,75.7
7/30/2017 2:00,0,87.5,79.7,0,103,8,3,75.7
7/30/2017 2:15,0,87.2,79.8,0,100,6,2,75.7
7/30/2017 2:30,0,87,79.7,0,103,6,2,75.5
7/30/2017 2:45,0,87.1,79.8,0,112,8,4,75.6
7/30/2017 3:00,0,86.8,79.8,0,110,7,3,75.5
7/30/2017 3:15,0,86.9,79.8,0,112,7,3,75.6
7/30/2017 3:30,0,87.3,79.6,0,121,10,3,75.5
7/30/2017 3:45,0,87.7,79.4,0,108,11,4,75.4
7/30/2017 4:00,0,87.5,79.2,0,114,14,5,75.2
7/30/2017 4:15,0,86.9,78.9,0,118,12,6,74.7
7/30/2017 4:30,0,86.4,78.9,0,122,11,5,74.5
7/30/2017 4:45,0,85.9,78.9,0,108,11,5,74.4
